review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons,llm_evidence_detail,guard_semantics_observed,prompt_version
V2-0425,0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f,a2e9d88bdcab81a78ea5c39bc3b06e784fde74da9fa8d79b585704904a36ff47,FAM00083,1,,COMPLETE,B,medium,0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1990B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f,2043,25650026,9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f.json,https://etherscan.io/address/0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check),self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern,v3
V2-0426,0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10,a3a138e155cdf26a3f1b4259cc1c6ed0727a4eabbd32f5f7b936b82e3d684d5d,FAM00016,1,,PARTIAL,U,medium,"0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10,13527,25619120,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10.json,https://etherscan.io/address/0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0427,0xd68be7de1b2073e23bca041b40289e61a08ebb7e,a3b8868238b33f2a3cd2106addf7008bfdf770758ff2147bf6c234a908db9336,FAM00383,1,,COMPLETE,B,medium,0xd68be7de1b2073e23bca041b40289e61a08ebb7e: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2104B; reachable_dangerous=3; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=6 (strong=6); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xd68be7de1b2073e23bca041b40289e61a08ebb7e,2157,25667568,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd68be7de1b2073e23bca041b40289e61a08ebb7e.json,https://etherscan.io/address/0xd68be7de1b2073e23bca041b40289e61a08ebb7e,,every reachable dangerous operation (CALLx3) is dominated by a caller or signature guard | guards: 6 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0433,0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,a5f4fc12cc6d704c22e8c62bab6f7f2ffde36f75db7c05d4fd5153069219bb7e,FAM00407,1,,COMPLETE,R1,medium,0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=13635B; reachable_dangerous=9; unguarded_dangerous=3; unguarded_targets(calldata=3,const=0,unresolved=0,critical=0); guards=26 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25). | The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,13688,25611511,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2.json,https://etherscan.io/address/0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,r1_case; label_changed_v1_R2_to_v2_R1,"3 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 3 strong guard(s) (hardcoded_address_check, storage_based_caller_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0434,0xfa1d273887fb21be35811c367c40f288503132da,a643eed001b117880ba8799cada3e8cf81e577b4b5482e2f7a84ad6283a5a710,FAM00016,1,,PARTIAL,U,medium,"0xfa1d273887fb21be35811c367c40f288503132da: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xfa1d273887fb21be35811c367c40f288503132da,13527,25621196,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfa1d273887fb21be35811c367c40f288503132da.json,https://etherscan.io/address/0xfa1d273887fb21be35811c367c40f288503132da,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0436,0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f,a69ffed64d0bbc2ee6bd297c582788eba5b2a4167652b749728230c03f56cc5f,FAM00016,1,,PARTIAL,U,medium,"0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f,13527,25610489,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f.json,https://etherscan.io/address/0x2cd7a861bc8fc73e9047fefbf074fd9acd20c87f,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0437,0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,a6d2ee82c5024cb0a99682a11b4a0d7c85b4ddd1c61303d997b69a59b89b89ae,FAM00417,1,,COMPLETE,B,medium,0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab: reachable capabilities are protected by authorization checks under complete analysis.,"exec=7216B; reachable_dangerous=6; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=5 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,7269,25612738,20,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab.json,https://etherscan.io/address/0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,,"every reachable dangerous operation (CALLx6) is dominated by a caller or signature guard | guards: 3 strong (hardcoded_address_check, signature_authorization, storage_based_caller_check) | contract reaches ecrecover (signature-based authorization present)","hardcoded_address_check (msg.sender compared against a fixed address literal) | signature_authorization (branch depends on an ecrecover result) | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0441,0xd72ebcf229c1946a21d2528c6654149cd9826322,a8141b6ab5aac9e1711b50c71846fab7461ab3d7d0a0b742c6165cb5e4da1d1b,FAM00386,1,,PARTIAL,U,medium,"0xd72ebcf229c1946a21d2528c6654149cd9826322: control-flow coverage is incomplete (traversal hit its per-pc state cap; exploration was truncated), so whether the reachable capabilities are protected cannot be determined.","exec=11425B; reachable_dangerous=7; unguarded_dangerous=5; unguarded_targets(calldata=0,const=0,unresolved=5,critical=0); guards=17 (strong=5); ecrecover=True; coverage=PARTIAL; why_partial=traversal hit its per-pc state cap; exploration was truncated; dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,"traversal hit its per-pc state cap; exploration was truncated | dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2",0xd72ebcf229c1946a21d2528c6654149cd9826322,11425,25617483,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd72ebcf229c1946a21d2528c6654149cd9826322.json,https://etherscan.io/address/0xd72ebcf229c1946a21d2528c6654149cd9826322,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,"reachable dangerous operations found: 7 | strong authorization guards observed: 5 (self_call_check, storage_based_caller_check)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0442,0x170c7f244bc817efa7845f41d433e2c48e32ebd3,a8bcde8529cb788e962ce632116f8fdf75f833a29028a073a17508fbb2278b0f,FAM00064,1,,COMPLETE,B,medium,0x170c7f244bc817efa7845f41d433e2c48e32ebd3: reachable capabilities are protected by authorization checks under complete analysis.,"exec=4291B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=10 (strong=10); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x170c7f244bc817efa7845f41d433e2c48e32ebd3,4344,25676115,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x170c7f244bc817efa7845f41d433e2c48e32ebd3.json,https://etherscan.io/address/0x170c7f244bc817efa7845f41d433e2c48e32ebd3,,every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 10 strong (caller_check),caller_check (msg.sender compared against an unresolved value),v3
V2-0446,0x250c1e4e572e07b375125208340f8e038f335915,ab95112f7b6f9c416ca931efcd8cefcd6f3bf078d6578df645be91908cfed2bc,FAM00096,1,,COMPLETE,B,medium,0x250c1e4e572e07b375125208340f8e038f335915: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2568B; reachable_dangerous=8; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=20 (strong=12); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x250c1e4e572e07b375125208340f8e038f335915,2621,25642215,20,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x250c1e4e572e07b375125208340f8e038f335915.json,https://etherscan.io/address/0x250c1e4e572e07b375125208340f8e038f335915,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx8) is dominated by a caller or signature guard | guards: 12 strong (self_call_check),self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | self_call_check (tx.origin == address(this)) — the canonical EIP-7702 pattern,v3
V2-0450,0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,ac4ad902c1c7b5cd43f1c61905a33b3768967b32584bf5801a8aee991afe4f0d,FAM00254,1,,PARTIAL,U,medium,"0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76: control-flow coverage is incomplete (1 dynamic JUMP target(s) could not be resolved), so whether the reachable capabilities are protected cannot be determined.","exec=9066B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=5 (strong=3); ecrecover=True; coverage=PARTIAL; why_partial=1 dynamic JUMP target(s) could not be resolved; 1 stack underflow(s) during symbolic execution",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,1 dynamic JUMP target(s) could not be resolved | 1 stack underflow(s) during symbolic execution,0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,9119,25631574,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76.json,https://etherscan.io/address/0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_R2_to_v2_U; proxy_or_delegatecall,"reachable dangerous operations found: 2 | strong authorization guards observed: 3 (caller_check, self_call_check, signature_authorization)","caller_check (msg.sender compared against an unresolved value) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0452,0x1a4430da723c424a26fb45ff54384790a944defb,ac62b8a77df645b33eb272d316f7b66fd9c5137cab68070711e009157661e404,FAM00071,1,,COMPLETE,B,medium,0x1a4430da723c424a26fb45ff54384790a944defb: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=3711B; reachable_dangerous=4; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0x1a4430da723c424a26fb45ff54384790a944defb,3764,25668047,7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x1a4430da723c424a26fb45ff54384790a944defb.json,https://etherscan.io/address/0x1a4430da723c424a26fb45ff54384790a944defb,,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 3 strong (hardcoded_address_check)",hardcoded_address_check (tx.origin compared against a fixed address literal),v3
V2-0453,0x0cc2232f45de23c56327ab28321b575bcb0b4d55,ac9b89b9ed2d97d65971ef748626c9cbd8993f89fef3d1c2283cfa4d30d2877a,FAM00047,1,,COMPLETE,B,medium,0x0cc2232f45de23c56327ab28321b575bcb0b4d55: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1420B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x0cc2232f45de23c56327ab28321b575bcb0b4d55,1473,25674330,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0cc2232f45de23c56327ab28321b575bcb0b4d55.json,https://etherscan.io/address/0x0cc2232f45de23c56327ab28321b575bcb0b4d55,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 2 strong (self_call_check),self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern,v3
