review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0335,0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3,7903169dd4425bdd31f1a71ff48ddbeef634c9afcdabd91304cc0e73b1c1f0ed,FAM00177,1,,PARTIAL,R2,low,0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=21583B meta=0B; reachable={'CALL': 27}; unguarded=none; guards=3; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3,21583,25674454,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3.json,https://etherscan.io/address/0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3,low_confidence; no_recognizable_solidity_metadata
V2-0336,0xda1333d76a1b9883022513c089a0ca84043cf079,7afb0b09fded468395725ccd69f42b0fa9217ec13299b37747c6220366708f65,FAM00390,1,SOURCIFY_VERIFIED_UNNAMED,PARTIAL,R2,low,0xda1333d76a1b9883022513c089a0ca84043cf079: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=4597B meta=53B; reachable={'SSTORE': 1}; unguarded=none; guards=3; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: CALLx1",0xda1333d76a1b9883022513c089a0ca84043cf079,4650,25652392,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xda1333d76a1b9883022513c089a0ca84043cf079.json,https://etherscan.io/address/0xda1333d76a1b9883022513c089a0ca84043cf079,low_confidence; verified_source; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall
V2-0339,0xb8cf9491d75e3d262f1f31345591897327853906,7d1dd7695f0102345a471f3b2d2ac4be6ac828194b9d905942b71fb5e8eda0e2,FAM00016,1,,PARTIAL,R2,low,0xb8cf9491d75e3d262f1f31345591897327853906: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SELFDESTRUCTx1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SELFDESTRUCTx1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xb8cf9491d75e3d262f1f31345591897327853906,13527,25628001,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb8cf9491d75e3d262f1f31345591897327853906.json,https://etherscan.io/address/0xb8cf9491d75e3d262f1f31345591897327853906,low_confidence; analyzer_disagreement_present_but_unreached; label_changed_v1_R1_to_v2_R2; no_recognizable_solidity_metadata
V2-0342,0xe41d07482509ab80f12b3fc45c0e481d0b73c64d,7e78470be7ca5d25678fe12f7bb1a403ea1101765e1c880814eaa864cad1858c,FAM00406,1,,PARTIAL,R2,low,0xe41d07482509ab80f12b3fc45c0e481d0b73c64d: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=5534B meta=0B; reachable={'CALL': 17, 'CREATE': 1, 'SSTORE': 4}; unguarded=none; guards=14; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xe41d07482509ab80f12b3fc45c0e481d0b73c64d,5534,25683778,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe41d07482509ab80f12b3fc45c0e481d0b73c64d.json,https://etherscan.io/address/0xe41d07482509ab80f12b3fc45c0e481d0b73c64d,low_confidence; no_recognizable_solidity_metadata
V2-0343,0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3,7f4e06c5122f500024d0a3b489259bf5d19e001ff9931a7387bad07b1f3a2d26,FAM00448,1,,COMPLETE,R2,medium,0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=3351B meta=53B; reachable={'CALL': 3}; unguarded=none; guards=4; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3,3404,25623400,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3.json,https://etherscan.io/address/0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3,label_changed_v1_B_to_v2_R2
V2-0345,0x096965cceb716c99256a0fe5994873c184a8b1a6,7fbba617f2f001f79ff246f9220e244a8edad1ced7b278a99f7febe9f7c5dbd1,FAM00033,1,,PARTIAL,R2,low,0x096965cceb716c99256a0fe5994873c184a8b1a6: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=9050B meta=53B; reachable={'CALL': 1}; unguarded={'CALL': 1}; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: SSTOREx1,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: SSTOREx1 | No verified source on Sourcify to corroborate the bytecode evidence.",0x096965cceb716c99256a0fe5994873c184a8b1a6,9103,25597810,119,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x096965cceb716c99256a0fe5994873c184a8b1a6.json,https://etherscan.io/address/0x096965cceb716c99256a0fe5994873c184a8b1a6,low_confidence; analyzer_disagreement_present_but_unreached
V2-0349,0x8058318996d99adcfc0370ab2ab3ae45f92e1994,81723ff339d3e163ea4535122db3b0d292e7588feb178f64f1e691eeb398b2e1,FAM00260,1,,PARTIAL,R2,low,0x8058318996d99adcfc0370ab2ab3ae45f92e1994: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=4851B meta=53B; reachable={'CALL': 1}; unguarded=none; guards=2; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: SSTOREx1,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: SSTOREx1 | No verified source on Sourcify to corroborate the bytecode evidence.",0x8058318996d99adcfc0370ab2ab3ae45f92e1994,4904,25660672,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8058318996d99adcfc0370ab2ab3ae45f92e1994.json,https://etherscan.io/address/0x8058318996d99adcfc0370ab2ab3ae45f92e1994,low_confidence; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_R2
V2-0357,0x1ed6150f0c1467ebd0389cce9913e25cf0f67258,83c0129d595df815ed72343a04ec001d55984617abfc0d88308125c1bd777c40,FAM00077,1,,COMPLETE,R2,medium,0x1ed6150f0c1467ebd0389cce9913e25cf0f67258: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=287B meta=53B; reachable={'CALL': 1}; unguarded={'CALL': 1}; guards=0; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | No verified source on Sourcify to corroborate the bytecode evidence.",0x1ed6150f0c1467ebd0389cce9913e25cf0f67258,340,25686823,338,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x1ed6150f0c1467ebd0389cce9913e25cf0f67258.json,https://etherscan.io/address/0x1ed6150f0c1467ebd0389cce9913e25cf0f67258,label_changed_v1_B_to_v2_R2
V2-0358,0xe1e64568e26d60037702b6d93ff87c6d62890435,83c22ce0ec29f6b723d320fc934e7ad6f593b2d45dcc9290210c02da88958b13,FAM00398,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R2,medium,0xe1e64568e26d60037702b6d93ff87c6d62890435: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=3152B meta=53B; reachable={'CALL': 1}; unguarded={'CALL': 1}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence.",0xe1e64568e26d60037702b6d93ff87c6d62890435,3205,25605351,12,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1e64568e26d60037702b6d93ff87c6d62890435.json,https://etherscan.io/address/0xe1e64568e26d60037702b6d93ff87c6d62890435,verified_source
V2-0361,0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b,860bfe5830e9e1e0fac9cc7d36359357a9114c28621b755189e2434301922f73,FAM00016,1,,PARTIAL,R2,low,0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b,13527,25620991,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b.json,https://etherscan.io/address/0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0363,0x45a30e03b5b2bb9931a4517937ec151833e1825c,874af8ffcdc1780583d55007d2527d33b81599819431fc872b37c457783c87dc,FAM00157,1,,PARTIAL,R2,low,"0x45a30e03b5b2bb9931a4517937ec151833e1825c: reachable sensitive capability whose exploitability is conditional (unguarded_capability_under_incomplete_coverage, unguarded_call_with_unproven_target_control, unresolved_proxy_target).",exec=582B meta=53B; reachable={'DELEGATECALL': 1}; unguarded={'DELEGATECALL': 1}; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=a reachable DELEGATECALL has an unresolved (non-constant) target,,,,,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unresolved_proxy_target,"Control-flow coverage is PARTIAL, so an unexplored region may contain the guard that dominates these sites. Not escalated to R1 for that reason. | Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: a reachable DELEGATECALL has an unresolved (non-constant) target | No verified source on Sourcify to corroborate the bytecode evidence.",0x45a30e03b5b2bb9931a4517937ec151833e1825c,635,25629821,369,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45a30e03b5b2bb9931a4517937ec151833e1825c.json,https://etherscan.io/address/0x45a30e03b5b2bb9931a4517937ec151833e1825c,low_confidence; proxy_or_delegatecall
V2-0366,0xc93234fd80c2f43f4f07eb3a900fb9a7fe3840db,8913ad3ace3f9c920c02d44e48f4c5d26d34a17e0fd267710efbb5f7ec8b39e4,FAM00358,1,,PARTIAL,R2,low,"0xc93234fd80c2f43f4f07eb3a900fb9a7fe3840db: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=14672B meta=0B; reachable={'CALL': 20, 'SSTORE': 10}; unguarded={'CALL': 17, 'SSTORE': 2}; guards=24; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xc93234fd80c2f43f4f07eb3a900fb9a7fe3840db,14672,25631569,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc93234fd80c2f43f4f07eb3a900fb9a7fe3840db.json,https://etherscan.io/address/0xc93234fd80c2f43f4f07eb3a900fb9a7fe3840db,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0369,0x2b9b9bb92de60a604819711cfd13893d44909824,8a7c0252f8fe3cddd9df97bd45e326b0012be82ead23156473d41f4f074ff26f,FAM00109,1,,COMPLETE,R2,medium,0x2b9b9bb92de60a604819711cfd13893d44909824: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=2906B meta=53B; reachable={'CALL': 2, 'SSTORE': 1}; unguarded={'CALL': 1}; guards=3; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | No verified source on Sourcify to corroborate the bytecode evidence.",0x2b9b9bb92de60a604819711cfd13893d44909824,2959,25612343,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x2b9b9bb92de60a604819711cfd13893d44909824.json,https://etherscan.io/address/0x2b9b9bb92de60a604819711cfd13893d44909824,label_changed_v1_B_to_v2_R2
