sample_id,label,family_id_theta,fold_id_theta,max_sim_to_train
bnb:0x6cd6a077f80dbee7a7f8be0d6c4319174f04e889,0,F01323,4,0.5703125
bnb:0xfff4fa78ca2d1e9041a79ff68508b80c840e68f7,0,F00765,0,0.8203125
bnb:0x8eac3c5151773a5f9e1e5c8d787f0dd7ef7678ec,0,F01324,0,0.8984375
bnb:0xc759b60c58c56c4be6541c2379542af94e254a91,0,F01326,2,0.703125
bnb:0x6db8136d59aec0b5a2fb2546d4ca2487ca27368c,0,F01313,2,0.734375
bnb:0x1a698ccf4acfe67cffbd82c09b483b61c3690242,0,F00815,1,0.890625
bnb:0x85d68994d28cfc930d00fa4cfb8dd376b9f104e6,0,F01327,1,0.8984375
bnb:0xe458001e15cf79e1ce66b802c93fab435b5868f6,0,F01328,0,0.8203125
bnb:0x0a3201f9b62d837dc3f2c6d862cde510656c7018,0,F01329,4,0.828125
bnb:0xca6adea2a086b92a9cbb3eed878905c7c0c352f1,0,F01330,0,0.7578125
bnb:0x9fea47342ab9e50fc1f243167052c26e9d9a19e0,0,F01331,3,0.2109375
bnb:0x698719a45ee676bbf71d564e52bf8e664c9b8e00,0,F00810,4,0.671875
bnb:0x5b87c91561667d3317eed87f8b31b90b231375a0,0,F01332,2,0.890625
bnb:0xb90ac33e01bd735b1ac09959488ed08e65c804e9,0,F01333,1,0.625
bnb:0xd6b42b32583d5b2820ab1df22a450118de74ee0f,0,F01287,1,0.875
bnb:0x2ff89bce6ad98953bf99f001ea89b13ca941d738,0,F01280,2,0.8515625
bnb:0xf584137182fcaa4344cfedca3b44fb27617423fc,0,F01334,4,0.859375
bnb:0xff5cba24f9560587aacce19c8b1b8fc0842f4883,0,F01335,0,0.65625
bnb:0x3137f4838a68714efb1fea1d1f3f14846516ee46,0,F01336,2,0.4140625
bnb:0x4846a3df9ee2537b658b7f6089734ab1b89de945,0,F01337,4,0.4765625
bnb:0x3c31ec67aa24e04b9b385f57c4e24db5cee9e3f1,0,F01338,3,0.8515625
bnb:0xd2e28229f6f2c235e57de2ebc727025a1d0530fb,0,F01056,0,0.8828125
bnb:0xedad2e44e8798d610cf7821dc0cf3ff8198fe0dd,0,F01287,1,0.890625
bnb:0x842c2b66362a65ddb3bfd238dd57647e8a59fd0b,0,F00774,3,0.8203125
bnb:0xc7d117926f36e52849ad7fb8cee0af9140b0b4fa,0,F00048,2,0.859375
bnb:0xd645addfdbe15b80af004c349d72d1bb43e2971a,0,F00810,4,0.6953125
bnb:0xd3b1147f0826cb992ee47d858febdda2d2c5a54c,0,F01340,4,0.6015625
bnb:0x5303ecb5603cbe25d39b1f7aeb5e387d31cd8727,0,F00810,4,0.6796875
bnb:0x3bd13a5f29aa85687f4baa15b827976340998929,0,F00755,4,0.7421875
bnb:0x8f22396db7999c3cbd8873fae3e2e4268ea5427b,0,F00048,2,0.8515625
bnb:0x762145d7f7ad0a02d02be46960a6fb68cb434be8,0,F00751,1,0.8125
bnb:0x4b03defa3a763c46e80378481a451f5d32758997,0,F01341,2,0.734375
bnb:0xe6110f19ff2d645699047721cd391f174d846f61,0,F00810,4,0.6875
bnb:0x8e7c3ae420b8be4f8117acb311db5c8961c9061d,0,F00904,4,0.875
bnb:0xd6a052e3e245c8f1b0641437d22987c99dab47cb,0,F01073,3,0.3125
bnb:0x047051f04c10488e15535092389fe162c626290e,0,F00810,4,0.6796875
bnb:0x31fbb77d77f53e10506a9d370fbc4f0ccaad2823,0,F01311,2,0.6484375
bnb:0x929062f37ceefb9147bafda8cafcadb85b6d3541,0,F00044,0,0.8515625
bnb:0x865be66fb4b744afc8ea20a66aeb4d0241ab1370,0,F01311,2,0.65625
bnb:0x71663590db75d867c8e43f2cc73c1f7ec34c568b,0,F00759,0,0.8125
bnb:0x4031748e31686ae8390b64a6047c1c92c8aab9eb,0,F01345,3,0.890625
bnb:0xc06338750a1ef477fda92ff178e26275e25d7f00,0,F00765,0,0.8203125
bnb:0x2e60768c8b7a83cfb26db94983f00845796109e0,0,F01280,2,0.859375
bnb:0xc592665af11b46b48e606259a0482395f9c75598,0,F01346,4,0.8515625
bnb:0x374452f3e3ea6371e32caf1a2b5c6529964f91ad,0,F01347,3,0.84375
bnb:0xd5158b4b5aefacd02d49cdf50e79a9eb31181369,0,F00810,4,0.671875
bnb:0x0c13823c4a49e9c40c0a510e6a3fe0b3d468d802,0,F01280,2,0.8203125
bnb:0xa0209b7f0b268614cf890b937f543fa050119f52,0,F01280,2,0.8125
bnb:0x57678b37823e47b13c17cab41b1e9c264c9d93a3,0,F00773,3,0.8046875
bnb:0xcea43594f38316f0e01c161d8dabde0a07a1f512,0,F01072,3,0.5078125
bnb:0x2089a757d9b73fb048ffc3d13dc1cc3d6fc0ab01,0,F01348,2,0.65625
bnb:0x12ba8392cde6aed01b6a4799b580ee656f8b14ea,0,F01349,1,0.6953125
bnb:0xe277a1bf0f0336e95522ebf8a9df993485141dc9,0,F00071,2,0.8125
bnb:0xa588fe49d1f05415a5f5525934c821f29142f14e,0,F01022,1,0.8828125
bnb:0xccf5a6a9d37cfdba0f8821c8ceb62ce23206f628,0,F01311,2,0.6484375
bnb:0xe1efd9c6da47e2cf436493d4df39148132ca18f7,0,F01350,0,0.09375
bnb:0x4b7d9ac3e1f64e0818989eb59370b62a0b32a2a6,0,F01351,4,0.6171875
bnb:0x57bf86ddaf2d9c5e31707750c566b0b76469b773,0,F01353,2,0.4765625
bnb:0xeb675861903234451a4f5cb7c4c9149b4ab678ba,0,F01354,1,0.8671875
bnb:0x8e8e658e22b12ada97b402ff0b044d6a325013c7,0,F01355,0,0.2109375
bnb:0x39d10e9e90776200fa4801e39b82494d6bb69ac1,0,F01286,2,0.2734375
bnb:0x17cc4c6a8c18a0cfa6d3c3ff1103f26817b15f13,0,F01356,3,0.78125
bnb:0x4db688add4414de66d059295b99d25ddb472ef84,0,F01357,3,0.890625
bnb:0x1c3630c594effaac3e9aea562ee26a65b171763c,0,F00815,1,0.890625
bnb:0xa4c21b5dbacc541ed4be86d3faf5ad90f867ed56,0,F00930,1,0.4375
bnb:0x416b30197cf853c0d5079572de7b54ed68fa524f,0,F01346,4,0.8515625
bnb:0x58ab3381fd9a28eb3f5805c25932102c395e59c3,0,F00818,0,0.8046875
bnb:0x093e72d2be8f9a41a76ae416d62c97940f095b4f,0,F01048,3,0.7578125
bnb:0xcc0c946eecf01a4bc76bc333ea74ceb04756f17b,0,F01104,3,0.8203125
bnb:0x916aecc4cfdc95f48765dc6473665137973ee3d4,0,F01358,3,0.8984375
bnb:0x0d6359fca1bf18f381927dcc5f6ba8fc54ce6b6c,0,F00779,1,0.7421875
bnb:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,0,F00809,4,0.6640625
bnb:0x951095c395d19bb7ab6edb0497a7dbfd9098820d,0,F01359,2,0.65625
bnb:0xcfaaaeef7327f95472b9419f60410fd09bc8d2a5,0,F00048,2,0.8515625
bnb:0x063cd57b2fee2c4ce0443c37f04ccb30fdd3fa0c,0,F00810,4,0.6953125
bnb:0x0ec7b0d4ee1a34d2b02b952e296e543f4145572f,0,F01361,0,0.703125
bnb:0xefd6dd1b722911723f8468c37ec06f66dab94a8b,0,F00764,3,0.5546875
bnb:0xf6033d41d28003be4a71abb3dc9fd430079ad8ac,0,F01363,0,0.859375
bnb:0x5e09a3f64eac81022b61fba94e6fb75473524715,0,F01364,3,0.859375
bnb:0x384a6128748d02492ff341d446c665014f358aa8,0,F01365,2,0.671875
bnb:0xdcbfac1659c3f821e0238b41a2a6f40329e331dd,0,F00048,2,0.875
bnb:0x25a88952fc1aef4b0fb0d59c3ec2b2211e41abf5,0,F01310,4,0.8125
bnb:0xab2e393f1f14b7239234199dd6bd8dedb1cb3c1b,0,F01367,3,0.5703125
bnb:0x517b8b3854c78c8c1e399fdbc8e8b211c1003ac9,0,F01280,2,0.8125
bnb:0x430d8faf6f2927d1fcb4d1118a8fa07a762c781c,0,F01368,0,0.8359375
bnb:0x9e997501e11d13f99605e5a6eded55009336b974,0,F01369,4,0.6328125
bnb:0xb300000b72deaeb607a12d5f54773d1c19c7028d,0,F01370,3,0.140625
bnb:0x160e61154c89e1df2ff75ae8eff953ba8f1cf491,0,F01043,1,0.8046875
bnb:0x8ea03ac734dd81f010d517ae0d4faa0943aea41b,0,F00810,4,0.6953125
bnb:0xb5d08f73774a3637aab72965604821983e9b119f,0,F01357,3,0.84375
bnb:0x5d9d1de69908f80ca5a62ef1f6a254f0927ba9a5,0,F00810,4,0.671875
bnb:0xa47fea4ef1c97e6f65c3b1ecd18ef1e93a861eab,0,F01371,2,0.8203125
bnb:0x2113e79ad77ffe9e72a26aafe1209bf6131e11a0,0,F01334,4,0.8828125
bnb:0xf3be28774ff9901b6b534070b4d72194874626de,0,F01310,4,0.8046875
bnb:0xe48bf136c63295c9e604b96bea2e47b2a58fd244,0,F01372,1,0.8984375
bnb:0x5f6ed4606bd97d2a91a4898a4858acf0a1bf1db6,0,F01273,4,0.84375
bnb:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,0,F00800,2,0.8359375
bnb:0x9693c2cbc109b099d5aa4d9048eef99027f703b0,0,F01374,3,0.5859375
bnb:0xa42435a676b4b8931dd0ecabf1d37a1f1d066a65,0,F01375,2,0.859375
bnb:0x8babed9ef1fc6f70767fe3cd5af6dbdef25a2bb4,0,F00812,3,0.59375
bnb:0xaf1f5216430200642b1f60216d2af39b080798f1,0,F01376,1,0.828125
bnb:0xad34a9f309261b63cca7f278bfad84227f027f4f,0,F01377,0,0.703125
bnb:0xd2224b265a243de3edc0b712b36848b409a6ad6f,0,F01280,2,0.8203125
bnb:0xe381b51f25572070d768a172681bb0ad22426cd3,0,F01367,3,0.59375
bnb:0x07f7dc31c27890583aa925e564722547bc45c9df,0,F01378,0,0.6640625
bnb:0xd6b0d437a1c26a0350f75bfd8609ab2e8e9c0f5f,0,F00810,4,0.6953125
bnb:0x9aa40217a63f9e941b85ce868c53c61f014faab7,0,F00776,2,0.890625
bnb:0x2774efa89e104ce171642590faccd17767909532,0,F01379,4,0.5390625
bnb:0x425fb4debd5951f91e2f5020c9e49ae62d62919b,0,F01330,0,0.84375
bnb:0x37e9838411eb0d9a1a2d10e623f4e7280b297bb2,0,F01380,3,0.4921875
bnb:0x95de01459981aba3601fd5d3d261792a7f3e3b48,0,F01043,1,0.828125
bnb:0x8c32dd13fd7059dbe395f7a7de9483ff7127ee14,0,F00941,0,0.546875
bnb:0x425e8d37ac399f48caa4add22c0f53dc8abee850,0,F00035,1,0.8515625
bnb:0x3f72c78e004cc3d98036563b63c686f12768a0ad,0,F00834,4,0.7421875
bnb:0xbd26a02548dcace1bfea7f352d0c1abb44535cec,0,F01381,2,0.53125
bnb:0xfaf56ecd7d9e1c929455ef129ef21da4284cac01,0,F01305,3,0.8515625
bnb:0xa82a1d6f847f54e23b7aa4736c1c7e9d1f33ae0d,0,F01273,4,0.859375
bnb:0x07836f34faae98ca24c745356e1075d8e7d40cb9,0,F01280,2,0.78125
bnb:0x70339a9367803d1c62af6b33a89843ca59b9034c,0,F01382,0,0.890625
bnb:0x83c477be1da9b28de653c32ea4a9ec65126b8570,0,F01383,1,0.84375
bnb:0x2ad25dfc29ee2b972e0b27378777029791c65c75,0,F01384,2,0.3984375
bnb:0x18adbacd888e51ad0690c5297d7d38da10361de4,0,F01385,1,0.5703125
bnb:0x070db6e9a81edbe80ca4e9e2123a07080583f3f5,0,F01386,0,0.625
bnb:0xddc07d0afd35bd50fd73faf6f6eb9f27873875f7,0,F01387,4,0.5390625
bnb:0x56f5bb334ea7b3b67dfe926588399a08e941c361,0,F01048,3,0.7578125
bnb:0xc834d0a6c170dcfefa596a4ce47b0b94cef3e34e,0,F00921,0,0.734375
bnb:0x73744f2f59b303dbaa44ccca717cec9f1ab4de9c,0,F01043,1,0.7578125
bnb:0x64429ad080475e2e12d8fc024a00e61b7d8b4ca3,0,F01388,3,0.5390625
bnb:0x1c927815f31ea41d51d7a9dfbcf736e8a2bad8d4,0,F01040,4,0.3203125
bnb:0x00000000001cbc2f91b298cea088f19b78574a5d,0,F01248,1,0.375
bnb:0x943c965a22d1b9005c9ba347a74226c9e00e5154,0,F01389,4,0.8046875
bnb:0xad692eb33615c2d4c8fdada286c8c7ead6abaa38,0,F01305,3,0.8828125
bnb:0x519ea9dc3e6403c2aabbbc0455b72c20d7b57ca2,0,F01390,2,0.640625
bnb:0x86a14b1350538862a71070af34f38ba9156037cd,0,F01048,3,0.7578125
bnb:0x63669af9b210e060bedc6f7bfac7aead58608234,0,F01391,1,0.7265625
bnb:0x76cf8a1c30a25a1a9006d7d2a5958d72f3088768,0,F01392,4,0.59375
bnb:0x82bd53fd9cef77b6ef3868b7118c74ed62a6657a,0,F00803,4,0.734375
bnb:0x495640a9196507bf24d15a8e8b4b9578bc65ed1d,0,F01393,4,0.8515625
bnb:0x15557dcc8d6eaa261d979ec2fcd409ef53bc4e6c,0,F01394,3,0.796875
bnb:0x30c07fc28607463a85b7f9afa539b4a4db80ec97,0,F01041,1,0.515625
bnb:0x686ad4b806e015102c3529f0d882c814a09c3a0f,0,F00783,4,0.8203125
bnb:0x2ca0eedf52be451e97d1b5dda009606b3ebfd4b8,0,F00774,3,0.828125
bnb:0x0c59fba200aaeb2eac59c4190dfa8b482b2d3f61,0,F01395,2,0.5390625
bnb:0x6a453b327174b4d002c4e8c977bb1eb4de18858e,0,F01396,1,0.5234375
bnb:0x4d850c12e68594203c3d33aeb7bb67c0a2982834,0,F01273,4,0.8515625
bnb:0x4a8a5db1629581c620a488d08de2aa9fb594cfaa,0,F01397,0,0.5625
bnb:0xb215c78c88bc16ba04a701efb57f05a301f75028,0,F01398,4,0.46875
bnb:0xccae78ce3f82b0946628f9ca82a3c554a70fc42d,0,F00774,3,0.8203125
bnb:0xf008f124c606c2eba0af5a8288f9132c6ee051a3,0,F01363,0,0.84375
bnb:0xd9bf35c0f14976d104a5d5f0459dc5a61580b5d4,0,F01400,2,0.8984375
bnb:0x7cedc78604d56372c25627023c9381a137ab05bf,0,F01401,1,0.828125
bnb:0x852604b462035ef7c278be14afa0210c15fce640,0,F01280,2,0.7890625
bnb:0x80296ff8d1ed46f8e3c7992664d13b833504c2bb,0,F00759,0,0.8671875
bnb:0x344235cf8f87d122fc086a73de6a69ef77403330,0,F01402,0,0.53125
bnb:0xa2ddae7049e70851ffd414542daad4e035895233,0,F01280,2,0.78125
bnb:0x6add370ae432edf55f095297deb221866b5082ff,0,F01403,4,0.6171875
bnb:0xbd77a32e628e69d8b168d3813f019e51d787b569,0,F00798,3,0.5390625
bnb:0xdfd396ed2d39bb055d027e8c530ab026a0e1d348,0,F01384,2,0.40625
bnb:0x66696b529f85a509cfc846294420d9280c1372c5,0,F01404,3,0.0
bnb:0x0fad3b026cde6695c5f59d2bb4be6652059046f8,0,F01330,0,0.84375
bnb:0x75756425a29c4a44fb4ffe930428de41efa0698b,0,F01026,2,0.8828125
bnb:0xb8461a5a50f99268aa49a25d2839a6df76963890,0,F00930,1,0.4453125
bnb:0xbccfdbd868fb7ad6379db638edca5a94b5bbe229,0,F01406,3,0.7578125
bnb:0x2eada2b113248eb08c70210aab95f6de5e21c8fb,0,F01310,4,0.7890625
bnb:0x0a05c1697be93ccfec3cca7415418b8e3dda7668,0,F00774,3,0.8203125
bnb:0x64c674c0dc13d7622ebe91cdcb2d651a49ba891c,0,F01408,1,0.8671875
bnb:0xa700960e25c1ed084abe34ea4245a0557cd15cc9,0,F01280,2,0.7890625
bnb:0xc1f4bb3e34fa7d8f550e535bf0bf93c9ca709716,0,F01410,2,0.453125
bnb:0x8cac665dc5ea97ba89ec9c884834eae3cc0bb0d4,0,F01411,4,0.8828125
bnb:0xd56b911528926a864ff61dca392086befe6e7dc6,0,F01412,4,0.765625
bnb:0xcb44c5ddfc7687d069ef0fdb304aa9e2e2cd0dc5,0,F01382,0,0.890625
bnb:0x0d08c85e62dd81a323e4f1efa70dd4bd5eff805f,0,F01330,0,0.84375
bnb:0x9095446e761036a28aeeb683691d5f3c2552c601,0,F01410,2,0.4453125
bnb:0x26997564b42de11cbfc0be5a0873706a31626966,0,F01414,2,0.8828125
bnb:0x615cf71491d61c94c8919503fdec4a273a839e1b,0,F01415,1,0.4765625
bnb:0x809f78c5082f6d9370029445c4f389ee9f66baa0,0,F01357,3,0.8359375
bnb:0xddd373f299c3516d6786e66540f03f54550ea988,0,F01417,4,0.8828125
bnb:0x860037f301e83352ea46ff99de453e1eba3e458c,0,F01418,3,0.5
bnb:0x1a8d09c9fd920447d3ed008d10c945fae691d01f,0,F01419,2,0.65625
bnb:0x8c3840d61c18adac154dd8412b6a9aa21e0d19f2,0,F00048,2,0.8515625
bnb:0xbd46bcd677e96210b8e97746699222110ec9473a,0,F00765,0,0.8203125
bnb:0x66cee5007121800c8429ee77ab5d7dbfd82982a3,0,F01420,4,0.796875
bnb:0x62390a6c8363ed5c47c3432c4f77b103f8b0d801,0,F01287,1,0.8828125
bnb:0x4850441c6ceb395647eddb6cdad8a4ee99e1b3c8,0,F01336,2,0.40625
bnb:0xe6cae83bde06e4c305530e199d7217f42808555b,0,F00800,2,0.8125
bnb:0x4e90eafb1bce73682e7c3176292a17e2793a6cc4,0,F00930,1,0.4453125
bnb:0xfa7a6773a682c85a6e6bab28a8594abea327c8c7,0,F01280,2,0.8125
bnb:0x76c676fe9914dfe934de134f3c6de93d878b0309,0,F01421,0,0.8359375
bnb:0x503b00b8f0a7b1945f352627e89072dc14fac4b3,0,F01324,0,0.8984375
bnb:0xfb1af309b1f250c52f74593724f3a7a0a3b96843,0,F00930,1,0.4296875
bnb:0x97d96ecf324b1ad9004044ba1c9a3963d4ce6190,0,F01385,1,0.5546875
bnb:0xade121366bd52330411b00f557e5a311f41a7e28,0,F00774,3,0.8046875
bnb:0xdb21ed194d8778b8b5cc2410ad2a3a78a2abad8e,0,F01410,2,0.421875
bnb:0xbc5bc1febf6b5a50b08f0a72874cfd4baf9db065,0,F00751,1,0.8828125
bnb:0xc130d35a2ef67843b085ba42171ac1126800b7da,0,F01043,1,0.8046875
bnb:0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,0,F00797,4,0.7734375
bnb:0x9a3d64de4dfa3e913bd64847c53b91ea57328ea6,0,F01330,0,0.84375
bnb:0xee174dd4a53a50da419ff539d44b458c37ff88a2,0,F01340,4,0.6171875
bnb:0x41263cba59eb80dc200f3e2544eda4ed6a90e76c,0,F01425,3,0.7109375
bnb:0xd432489736601efa248dc26d6d57d15b1361637f,0,F00794,2,0.84375
bnb:0x7785a22facd31db653ba4928f1d5b81d093f0b2f,0,F00798,3,0.5390625
bnb:0x845ea5de8d65508da75dd6462cd0f34661632690,0,F00751,1,0.859375
bnb:0xafd4730628f83618e9dd86d06e620be28f674f9c,0,F00843,1,0.6328125
bnb:0x77cf893facb6ecb7ad2c3dd40b02c46e67697e59,0,F01426,2,0.8515625
bnb:0x5d054fcb4e0d12516c0334c066c7fd39771fce3f,0,F01382,0,0.8828125
bnb:0x812b332937ea5fb29fda79affc17345cf736c107,0,F01427,1,0.484375
bnb:0x18e0f0f0e2663f68789f3c95e0040a73a14db369,0,F00930,1,0.4296875
bnb:0x6ed8562c2e83535dc34f20954d15c5b66f7fa4f0,0,F01428,0,0.8828125
bnb:0x8656e0466987509e76e49a7e97dde4c5be341c4c,0,F01330,0,0.734375
bnb:0x9d36c16f83eec483804e2a37d8aaf9c373f5f60f,0,F01111,0,0.7109375
bnb:0xf97e94a4d5b3a7bc39f1f269ea8236548e541b4f,0,F01421,0,0.8359375
bnb:0x19b530cb8a08a1b2df7e8e3d922c9bf83f7f667a,0,F01430,0,0.6171875
bnb:0x925090243751f36bd8ae9b9e446548f82fbd5b77,0,F01305,3,0.8828125
bnb:0xc90be957c013c680287f5c1760645a2bb9bc5fd4,0,F01431,3,0.84375
bnb:0xc08909a7d3a1c1e66a8e561426767ed9e3fe0868,0,F00048,2,0.859375
bnb:0xdcdbc63c5cbe1ec6970b4b1be33d56e7ca23afc8,0,F01280,2,0.890625
bnb:0xf38d4227a2c9058dbff269d5ab4be0fb4bf966b2,0,F00904,4,0.875
bnb:0x0ceb1165adc09865ed263e773a0edfac7d214061,0,F01411,4,0.890625
bnb:0x8cede098d1d1f04c6bcea7e493c5114a4c3975e9,0,F01430,0,0.6171875
bnb:0x0a0fb0ad366adc5e63325ce82a641e124011a56e,0,F01432,2,0.6953125
bnb:0x7457fa71c53c4ae4be136c25aa4d6a897856890d,0,F00930,1,0.4296875
bnb:0x55d398326f99059ff775485246999027b3197955,0,F01302,3,0.65625
bnb:0x9bcdb32c4d0f0992bfb926a28ee2cb7b9d9750cc,0,F01433,1,0.6640625
bnb:0xab170be568ce044b04c2fdd6ed52b44c6dee9caf,0,F01434,0,0.890625
bnb:0xc0830137345da34268fb8849e164e83bc082b48c,0,F01435,4,0.8828125
bnb:0xd0b9f67ee973edede5883361aab3d250b15e1cb2,0,F01436,3,0.3125
bnb:0x68d1b0295982445fd3e5eb26aa6a3cc57f1ec80d,0,F01437,2,0.7265625
bnb:0x3cb2ade3b2db2b58d7bf0cfbb40d4c0cf953767c,0,F01438,1,0.7265625
bnb:0x575a8d950461fceafd601581371c06a0fa514e66,0,F01439,0,0.0
bnb:0x658f0e74bdfafb9ed841f7f7469931844168cf57,0,F00904,4,0.875
bnb:0xcd3ca48e3dca2d5b5969a4fa490e9b569be90aba,0,F01440,0,0.8671875
bnb:0xc413a8e6138c18e3894d08336386216728ee7c5a,0,F01441,2,0.703125
bnb:0x228afd281b0606a7d348a08c2d577bc4f1485f9e,0,F00930,1,0.4453125
bnb:0x7ec545eb24678da60fc4a59865141656f2e10106,0,F01280,2,0.8046875
bnb:0xa08908429ac1ec53c8dcca7bae58c7cea615846e,0,F01442,1,0.734375
bnb:0x4359e8462296d76beb4061f0d8e277320c7dcb81,0,F01444,4,0.7734375
bnb:0x4f417d67f0f49d3c1d6c6d07b80776ea310e9781,0,F01430,0,0.6171875
bnb:0xc9389f8ad9b50656e82276c2e222b65ca814489b,0,F01280,2,0.828125
bnb:0x31560c436185e867166fabf570e810a154be18f2,0,F01446,0,0.7421875
bnb:0xb5d42a3d63f6723c5b63479df32e9c7f38edadcd,0,F01389,4,0.8203125
bnb:0x3bc62c566b2bbf78518625f1ba5343130747d978,0,F01447,2,0.390625
bnb:0x57df8a4ece8603b9fb832063d6a0e1172cd52b68,0,F00810,4,0.6953125
bnb:0xdc1a7dd9c3b650a5e684c6b53451f9b651fdf692,0,F01448,1,0.3359375
bnb:0x0d245b6bd1826ff2b8fa76951e0ab0d7aad57254,0,F01449,0,0.671875
bnb:0x0a2c969db11a03325e2ee2d8d24f5f6b69b0487c,0,F00837,3,0.875
bnb:0x36e41dbe03ea0d7d0f059196bd4cf7f315271c7c,0,F00958,3,0.515625
bnb:0xb08bead0c3b10cacac1a70812f252f59b0256410,0,F01450,0,0.6640625
bnb:0x072eb04d3022ded7ca127997a942f8e75b33e706,0,F00815,1,0.890625
bnb:0xd99cae3fac551f6b6ba7b9f19bdd316951eeee98,0,F01451,4,0.25
bnb:0x3cafc27b749046c8b554eb380739f52157eda674,0,F01452,3,0.796875
bnb:0x312ba384e0b90425532a3ca2e95b287e3ba11605,0,F01056,0,0.875
bnb:0x359db98367b136ae787d0f4625cfd61b36440be2,0,F01453,2,0.7109375
bnb:0xe017de174da35a47f88edf231df5a7614e638eb7,0,F00810,4,0.671875
bnb:0xc82a129e79b16ad501cdeadecdd2d730a0a850e6,0,F00810,4,0.6796875
bnb:0x25b1ac989c9499db85249b3b7e13339bcf3db093,0,F01455,0,0.890625
bnb:0x53c218ee4b05f817fab41afd2c66fd92550a8888,0,F01456,3,0.0
bnb:0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,0,F00048,2,0.8125
bnb:0x5e8e51b7ed933c1316e38808e168cd2900987941,0,F01457,3,0.609375
bnb:0xdaafd25ffb9f7f238071af5e88abdca64db8c0e4,0,F00774,3,0.828125
bnb:0xd3dae416020f004fe213e166d622825f8e032e6b,0,F00794,2,0.84375
bnb:0x72d4fb4b3642d3ff47f81616d1f47048bcef8894,0,F00751,1,0.7578125
bnb:0xe22486d6cf7fe9e977c0b99214b480215de72cd2,0,F00892,2,0.765625
bnb:0x4c6fda16bedeb68fa96f0ac8ea214441cd03131d,0,F00245,4,0.703125
bnb:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,0,F00805,1,0.6640625
bnb:0x7f096cc50b2e8b0ae31b98d6f8e6317ca9b56763,0,F00805,1,0.6640625
bnb:0xbbcdbb3b180c2a90d928b91a2d4fb1a5d9472650,0,F01459,1,0.890625
bnb:0x8501371993a50d342e8c1045902af6983c5b1430,0,F00779,1,0.765625
bnb:0x78803e83965b8d053067a398979cdcfc1ccbbe20,0,F01280,2,0.8359375
bnb:0x4c12bba42b7e5341a0fadb1e064f738971dd88d2,0,F00804,2,0.890625
bnb:0x00440e8d774d221094ce5494c451c1480f326755,0,F01460,0,0.46875
bnb:0x570d4f573fc2655aa23326d037c73ceeb74e6b91,0,F01311,2,0.65625
bnb:0x76f16bd991966e6fbb0910cc720cbc5e16ca2b14,0,F00779,1,0.7421875
bnb:0xad0d4961ccbc630965943b8b9dc47849b8ea8dac,0,F01450,0,0.6640625
bnb:0xf31a0127218f1eace612cfeba228f2b0cd5a2114,0,F00765,0,0.8125
bnb:0xa7309944791ce62c579a24707fde3976064a87ce,0,F00810,4,0.6796875
bnb:0xfc8771fc5e03c1ec65f9c8ccd0089dc189aa3363,0,F00904,4,0.875
bnb:0x9a47481c6819a526b681e65ae1b273a687fed004,0,F01461,4,0.8828125
bnb:0x8b54ffa4b6d5e01f5c3aa6d19175f532b47dfb1b,0,F01462,3,0.875
bnb:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,0,F00812,3,0.59375
bnb:0x4776bf163e20af19bdfaad207d3caaa4786718dc,0,F00930,1,0.4296875
bnb:0xd5c262cd382016f59f052aef37ffff37756c2206,0,F01463,2,0.8515625
bnb:0xb9ad1a675e5d7cf585c884027c926abd414f663e,0,F01305,3,0.8515625
bnb:0x9d7963c8809c5ef3c8e1290e2db760b8b7f30cd6,0,F01105,1,0.6640625
bnb:0x76833b1073654433af524824007a874638c59184,0,F01464,1,0.59375
bnb:0xf5502f17caed25992906b02b7500d01c19b878a2,0,F01465,0,0.8828125
bnb:0xb6a94293fa7794e5ccca98f350321a6d6c4be0bf,0,F01280,2,0.7890625
bnb:0xc9f9e318bf0b72b5cc3779fe948e77332be6c5ee,0,F00930,1,0.4296875
bnb:0x63d9de4289161d84ae51fc7ba4548524eb430c2a,0,F01234,3,0.71875
bnb:0x664cbddddac7fed6a1c018971232d952de0ba2e3,0,F01468,2,0.78125
bnb:0x729128efa6ae4c15140947a22a9bfaeb949de2e4,0,F01104,3,0.8359375
bnb:0xd9206a445413df7600434854b0f81174ef3a7d04,0,F00809,4,0.6796875
bnb:0xf96702e295a7decb6e02f370eedc332a7390a9f4,0,F01469,1,0.125
bnb:0xc0cc70fcccdcf81a4963313715bb9c8df5fb290b,0,F00774,3,0.796875
bnb:0xcf8810cf8c94f6e9570d42bc0ca41ece4a24bb38,0,F01410,2,0.421875
bnb:0x3e058dba1a4797640bba12801e5405aba75e6ef0,0,F01470,2,0.6328125
bnb:0xa728e4834475badc304b5274d2a22c18c5b17f7c,0,F01280,2,0.8671875
bnb:0x20c6d83b2a5e4b5bfc482d9edb102129152941f3,0,F00765,0,0.8984375
bnb:0x1b146b0f6560501722b5d7ffc1775dcabd1d421c,0,F01472,4,0.6484375
bnb:0x1a437db73dc5a456981f75ba38559a218fa0815c,0,F00798,3,0.53125
